id,created_at,screen_name,clean_text,original_text,favorite_count,retweet_count,follower_count,polarity,subjectivity,hashtags,location
1126586016763207680,Thu May 09 20:33:32 +0000 2019,AshleyMonster23,i am sorry to inform u that it is possible for people to care about climate change gun control and the met gala calm down and let people focus on shit other than violence and misery,"I’m sorry to inform u that it is possible for people to care about climate change, gun control, and the met gala. Calm down and let people focus on shit other than violence and misery 🤦‍♀️ https://t.co/9yoJ8XBSRO",6,0,1010,-0.11342592592592593,0.7023148148148147,,The Electric City
1126585781009702913,Thu May 09 20:32:35 +0000 2019,BuchanMarkie,what you can do to help the earth and some things you need to knoe climate change is happening as we speak we need to do something,"What you can do to help the earth
and some things you need to knoe 
(Climate Change is happening as we speak. we need to do something) https://t.co/wQQwP6WSAK",7,3,408,0.0,0.0,,he/him 🧩
1126585166992945153,Thu May 09 20:30:09 +0000 2019,OilGasCanada,canadian lng could help fight climate change and if canada negotiated international carbon offsets lng could also enable us to meet our paris commitments lng climate change environment,"Canadian LNG could help fight climate change: 

And if Canada negotiated international carbon offsets, LNG could also enable us to meet our Paris commitments: https://t.co/A6IkrDdBJr

#LNG #ClimateChange #environment",5,3,46647,0.0,0.0,"LNG, ClimateChange, environment",Canada
1126585164379971585,Thu May 09 20:30:08 +0000 2019,massivesci,climate change will not be fixed by individual actions the world needs aggressive international policy changes,"""Climate change won't be fixed by individual actions—the world needs aggressive international policy changes."" https://t.co/pu4DCmxv4x",5,2,6530,0.03333333333333333,0.20000000000000004,,
1126585063397838849,Thu May 09 20:29:44 +0000 2019,VPRCramer,industry can not afford to indulge in fantasy government must stop doing so glad is also working hard to go carbonzero by via,Industry can't afford to indulge in fantasy -- government must stop doing so -- glad @UMNIonE is also working hard to go carbon-zero by 2050 https://t.co/0C0ic1Sm7f via @mprnews,5,0,1406,0.10416666666666666,0.7708333333333333,,"Minneapolis, MN"
1126584758010617858,Thu May 09 20:28:31 +0000 2019,rowena_kay,given your recent campaigning this looks like something you would be interested in changing,"Given your recent campaigning @AlexChalkChelt, this looks like something you would be interested in changing
 https://t.co/BWEknfxfnG",8,4,9537,0.125,0.375,,"Cheltenham, England"
1126584523842576386,Thu May 09 20:27:36 +0000 2019,tan123,one of my favorite things about co2 is that it allegedly makes waves bigger which is great for surfers and it also allegedly makes waves smaller which is terrible for surfers,"One of my favorite things about CO2 is that it allegedly makes waves bigger, which is great for surfers, and it also allegedly makes waves smaller, which is terrible for surfers. https://t.co/DmEYOJBzaP https://t.co/xBmGLKAa9n",6,4,18209,0.0142857142857143,0.5642857142857143,,
1126584247849029633,Thu May 09 20:26:30 +0000 2019,slifty,want bucks from me run for president and promise to talk exclusively about climate change for the next months,Want 5 bucks from me?  Run for president and promise to talk exclusively about climate change for the next 12 months.,5,0,4913,0.0,0.0,,"Philadelphia, PA"
1126584037760352257,Thu May 09 20:25:40 +0000 2019,GraemeNZ01,remember our committed climate change minister eelled his only two mps specialised in climate change when he chooses to protect a dimwitted social welfare thief over 'saving the planet you know his principles are not worth a tin of the proverbial,"@dunvirkin @jamespeshaw Remember, our committed Climate Change Minister expelled his only two MPs specialised in Climate Change. When he chooses to protect a dim-witted social welfare thief over 'saving the planet' you know his principles aren't worth a tin of the proverbial.",5,2,161,-0.03888888888888889,0.3888888888888889,,
1126584031771021314,Thu May 09 20:25:38 +0000 2019,Jess_Shankleman,the uk is poised to adopt the most ambitious climate change target of any major economy scoop from and me netzero,The UK is poised to adopt the most ambitious climate change target of any major economy. Scoop from @AlexJFMorales &amp; me  #netzero https://t.co/M376YpS9Kp,25,22,17905,0.2708333333333333,0.5833333333333334,netzero,London
1126584022316929024,Thu May 09 20:25:36 +0000 2019,Hakasays,i disagree as science generally relies on falsifiable theories 'climate change is not falsifiable because the climate is always changing 'global warming is more accurate+scientific because that can be quantified and falsified,"@GeraldKutney @RegimeChangeBC @CanadaInDecline @dan613 @Michael46830937 @DocRichard @PAlterBoy1 @struikmans @MassiMassian @Gladfly1 @vinceram @gjcats @NikolovScience @brjma @StealthFlyBy @JamesAbbott2013 @GillesnFio @Tangomitteckel @WalterHorsting @erlhel @chvoyage @Captbobdad @RoyPentland @DikranMarsupial @theresphysics @automaticsteam @TheEndisFar @JaggerMickOZ @SmithFriedman1 @TurtleFL @YeyForScience @jk76022 @Neonomide @FredFoxyGuy @_RaulRevere @tom_ssboats @andsnz @mtobis @_Lost_My_Way_ @LofayPeter @Climatearticles @sarenc @KcCliff @AngstromU @jack96_96 @Gazzagunna @JWSpry @novakglobal @FireFox_XB9R @VKindopp I disagree, as science generally relies on falsifiable theories.

'Climate Change' is not falsifiable because the climate is always changing.

'Global Warming' is more accurate+scientific because that can be quantified and falsified.",5,1,1492,0.18333333333333335,0.3333333333333333,,Earth
1126583976439582720,Thu May 09 20:25:25 +0000 2019,devon_cantwell,individual action on climate change is kind of like tsa it makes us feel more secure and in control in the face of the very scary consequences of climate change but does not do much functionally similar to how 3oz liquid limits do not make air travel any safer,"Individual action on climate change is kind of like TSA. It makes us feel more secure and in control in the face of the very scary consequences of climate change, but doesn’t do much functionally, similar to how 3oz liquid limits don’t make air travel any safer.",9,2,563,0.14375000000000002,0.5125000000000001,,"Salt Lake City, UT"
1126583796499865600,Thu May 09 20:24:42 +0000 2019,dorothylynne_,too bad the avengers can not save us from climate change,Too bad the avengers can't save us from climate change,5,0,95,-0.6999999999999998,0.6666666666666666,,"Santa Barbara, CA"
1126583794486652928,Thu May 09 20:24:42 +0000 2019,ebonileeburke,/158 tds present to debate this topic and see climate change declared an emergency that is shameful we all share this planet that is tds that need to cop the fuck on and make this their priority time is literally running out,"9/158 TDS present to debate this topic and see climate change declared an emergency. 9. That's shameful. We all share this planet, that's 149 TDs that need to cop the fuck on and make this their priority. Time is literally running out! https://t.co/s5GA7dOfDi",61,14,581,-0.2,0.3,,
1126583637686804481,Thu May 09 20:24:04 +0000 2019,slifty,i am donating to jay campaign because climate change must be talked about as much as possible on the presidential debate stage 65k individual donors a seat at the debates,"I'm donating $5 to Jay's campaign because climate change MUST be talked about as much as possible on the presidential debate stage.

(65k individual donors == a seat at the debates) https://t.co/opDYXRsKN5",78,32,4913,0.0,0.7,,"Philadelphia, PA"
1126583500453351429,Thu May 09 20:23:32 +0000 2019,garylangham,science paper species on mountain tops show patterns of speciation and extinction under climate change vice hot take marvelous species enter the quantum realm take infinity stones and reverse climate change,"Science paper: Species on mountain tops show patterns of  speciation and extinction under climate change

Vice (hot take): Marvelous species enter the quantum realm, take infinity stones, and reverse climate change",12,1,1159,0.625,0.925,,Washington DC
1126583334577025025,Thu May 09 20:22:52 +0000 2019,britishemily78,if the forecast is to be believed we are heading into a rough hours in houston flooding is very likely i love this city so much but the stress of these all too regular floods is a lot would not it be nice if our politicians would take climate change a little more seriously,"If the forecast is to be believed we are heading into a rough 24 hours in Houston. Flooding is very likely. I love this city so much, but the stress of these all too regular floods is a lot. Wouldn’t it be nice if our politicians would take climate change a little more seriously.",5,0,2054,0.13101851851851853,0.5492877492877494,,"Houston, TX"
1126583285184962562,Thu May 09 20:22:40 +0000 2019,Laurenaaah_,yay ireland finally has done something good now as we have declared climate change emergency to try and turn ireland into a greener place,Yay Ireland finally has done something good now as we have declared climate change emergency to try and turn Ireland into a greener place,8,1,659,0.35,0.8,,
1126583136115134464,Thu May 09 20:22:05 +0000 2019,KateAronoff,if we lead with the rallying cry of 'tax carbon it is hard to imagine that the politically durable carbon price we could negotiate would be set at a level that is close to commensurate with the climate change threat,"“If we lead with the rallying cry of 'tax carbon!', it’s hard to imagine that the politically durable carbon price we could negotiate would be set at a level that is close to commensurate with the climate change threat.” https://t.co/rcIsdjg1Uw",51,16,44071,-0.14583333333333334,0.3208333333333333,,"Brooklyn, NY"
1126582902681161728,Thu May 09 20:21:09 +0000 2019,petervikesland,if sustained action is not taken amr will be at least as devastating to the global economy as climate change,"If sustained action isn’t taken, AMR will be at least as devastating to the global economy as climate change. https://t.co/dYvrkszsz1",14,7,1275,-0.3,0.375,,
1126582520714231808,Thu May 09 20:19:38 +0000 2019,adamghinds,congrats to new secretary for energy and environmental affairs on your appointment great to talk climate change outdoor recreation regional investments in wmass and the value of wearing pink shirts with blue suits mapoli,"Congrats to new Secretary for Energy and Environmental Affairs @ClimateKatie on your appointment. Great to talk climate change, outdoor recreation, regional investments in WMass and the value of wearing pink shirts with blue suits. #mapoli https://t.co/yFy45X6QaC",11,0,2073,0.2090909090909091,0.4011363636363637,mapoli,
1126582512124420096,Thu May 09 20:19:36 +0000 2019,climateprogress,the simple yet elusive key to fighting the climate crisis,"The simple, yet elusive, key to fighting the climate crisis https://t.co/LFKPb2bYqG https://t.co/ciF6iHzd8m",9,6,214557,0.0,0.6785714285714286,,"Washington, DC"
1126582461524250625,Thu May 09 20:19:24 +0000 2019,SustDev,we can not let up on our resolve and determination to save our ocean from the damaging effects of climate change and pollution says un special envoy for the ocean applauding member states decision to hold a 2nd un ocean conference in,"“We cannot let up on our resolve and determination” to #SaveOurOcean from the damaging effects of climate change &amp; pollution, says UN Special Envoy for the Ocean @ThomsonFiji, applauding Member States’ decision to hold a 2nd UN Ocean Conference in 2020. https://t.co/xIHrSWN7JI https://t.co/sI2eFWnHC3",47,29,199989,0.17857142857142858,0.2857142857142857,SaveOurOcean,Global
1126582328296271872,Thu May 09 20:18:52 +0000 2019,cody_a_hill,perfect description of marin county in a very worthwhile piece by where will our children live when we get older we are setting ourselves up to become a geriatric colony surrounded by climate risk with our kids hundreds of miles away,"Perfect description of Marin County, in a very worthwhile piece by @MichaelWWara:
""Where will our children live when we get older? We’re setting ourselves  up to become a geriatric colony, surrounded by climate risk, with our  kids hundreds of miles away.""
https://t.co/pcswfmn5NE",11,2,1748,0.4882575757575757,0.6208333333333333,,"Oakland, CA"
1126581720009125888,Thu May 09 20:16:27 +0000 2019,Sabbar_11,really liking the way zartaj is handling the climate change department lots more to be done but good progress thus far which is being globally recognised climate change is and will be a huge problem for pakistan so by tackling it now will help in the years ahead,@zartajgulwazir Really liking the way Zartaj is handling the climate change department. Lots more to be done but good progress thus far which is being globally recognised. Climate change is and will be a huge problem for Pakistan so by tackling it now will help in the years ahead.,6,0,94,0.3166666666666667,0.5333333333333333,,
1126581669081776128,Thu May 09 20:16:15 +0000 2019,Gizmodo,here how royally screwed the uk will be be when the royal baby turns,Here's how royally screwed the UK will be be when the royal baby turns 18 https://t.co/B7dLfC45zD https://t.co/P2SmzCK0pa,29,10,2886221,0.0,0.0,,
1126581605445840897,Thu May 09 20:16:00 +0000 2019,BespokeEB,fed up of kids going on about climate change then listen to investment company aviva costs of inaction are categorically higher than the costs of taking action today of course we care about the pandas and polar bears but this is not about them it is about our shareholders,"Fed up of kids going on about Climate change? Then listen to Investment Company Aviva ""Costs of inaction are categorically higher than the costs of taking action today,.of course we care about the PANDAS &amp; POLAR BEARS ..but this isn't about them, it's about our shareholders"" https://t.co/ORrGWvoDTQ",5,2,1147,0.08888888888888889,0.2833333333333333,,Eastbourne
1126581584159813632,Thu May 09 20:15:55 +0000 2019,cityuponawill,please donate and make sure brings climate change center stage in the democratic debates he has the most aggressive and necessary plan to shift to clean energy by and improve our infrastructure by and the american people need to hear it our moment,"Please donate and make sure @JayInslee brings Climate Change center stage in the Democratic debates. He has the most aggressive (and necessary) plan to shift to 100% clean energy by 2035 and improve our infrastructure by 2030, and the American people need to hear it! #OurMoment https://t.co/lNeVKs1pHN",101,34,11,0.2111111111111111,0.5314814814814816,OurMoment,"Princeton, NJ"
1126581401652908032,Thu May 09 20:15:11 +0000 2019,gwitchinkris,i am so proud of gwich'in diplomacy in the face of inept state actors at arctic council gwich'in as owners and stewards of a great deal of land in the north know that climate change also threatens the existence of the flora and fauna around the globe,"I am so proud of Gwich'in diplomacy in the face of inept State actors at Arctic Council. ""Gwich’in, as owners and stewards of a great deal of land in the north, know that climate change also threatens the existence of the flora and fauna around the globe."" https://t.co/8X6hfrKuYJ",7,2,1651,0.8,0.875,,"xʷməθkʷəy̓əm, Sḵwx̱wú7mesh & Səl̓ilwətaɁɬ/Selíl̓wit-ulh"
1126581208136208389,Thu May 09 20:14:25 +0000 2019,Aviibear,this heat has me feeling to rip my skin off if this is only the beiginning of what is to come because of climate change honestly we need to get our shit together,This heat has me feeling to rip my skin off 😪 if this is only the beiginning of what's to come because of climate change.. honestly. WE NEED TO GET OUR SHIT TOGETHER.,5,0,252,0.13333333333333333,0.9,,
1126581121917997058,Thu May 09 20:14:04 +0000 2019,timinmitcham,alan pears and i have done a bit of an elainer on the issue of carryover credits and offset credits just because you can count something as action on climate change does not mean that you should,"Alan Pears and I have done a bit of an explainer on the issue of carry-over credits and offset credits.

Just because you *can* count something as action on climate change doesn't mean that you *should*. https://t.co/33yHkw7SST",80,52,1599,0.128125,0.39375,,"Melbourne, VIC"
1126580751292555265,Thu May 09 20:12:36 +0000 2019,GeoffDembicki,last week i somehow found myself in a hot tub with a real estate investor who knows george bush said investor had no idea of the massive financial risks of climate change if we ever meet again i will show him my latest for,"Last week I somehow found myself in a hot tub with a real estate investor who knows George W. Bush.

Said investor had no idea of the massive financial risks of climate change.

If we ever meet again I'll show him my latest for @ensiamedia 

https://t.co/pzznO8104p",17,5,2019,0.15833333333333333,0.5194444444444445,,"Vancouver, BC, Canada"
1126580244180238336,Thu May 09 20:10:35 +0000 2019,MonmouthPoll,new hampshire dem primary poll top issues for granite state dems in choosing the nominee health care environment climate change other policies honesty and integrity beating and more fitn,"NEW HAMPSHIRE DEM PRIMARY POLL:  Top issues for Granite State Dems in choosing the #2020 nominee:
41% health care 
24% environment (12% climate change, 12% other policies)
13% honesty and integrity 
11% beating @realDonaldTrump
…and more

#FITN
https://t.co/KqJpU204ds",5,1,16244,0.2822727272727273,0.46590909090909094,FITN,"West Long Branch, NJ"
1126580185246064640,Thu May 09 20:10:21 +0000 2019,allaboutheben,funny that the climate scientist on that study warned that climate change deniers would misrepresent his researchand here you are doing just that climatebrawl,@GaryWHall @GeraldKutney @careblais @WBrettWilson @JWSpry Funny that the climate scientist on that study warned that climate change deniers would misrepresent his research...and here you are doing just that 🤷‍♂️🙄🤦🏼‍♂️ #climatebrawl,8,1,190,0.25,1.0,climatebrawl,"Calgary, Canada"
1126580122587488258,Thu May 09 20:10:06 +0000 2019,FSB_TCFD,great to see another leading us utility become a supporter their recent and fully tcfd recsaligned climate scenario analysis report outlines their approach to climate change how they manage climate risk and evaluate future opportunities,"Great to see another leading US utility become a 
@FSB_TCFD supporter. Their recent &amp; fully #TCFDRecs-aligned climate scenario analysis report outlines their approach to climate change, how they manage climate risk &amp; evaluate future opportunities @Entergy https://t.co/GwwwIH20lD",7,4,6569,0.26666666666666666,0.375,TCFDRecs,
1126579502061060100,Thu May 09 20:07:38 +0000 2019,olliedewis,tell himhe has got a guitarno need to fret about climate change guitar fretgeddit yes you are right i was not destined for standup,@Tim_R_Dawson @JuliaHB1 Tell him...he’s got a guitar...no need to fret about climate change ... 🎸 guitar ...fret....geddit?......yes you’re right ...I wasn’t destined for standup,6,1,213,0.2857142857142857,0.5357142857142857,,"London, UK"
1126579367478534144,Thu May 09 20:07:06 +0000 2019,liamdv4,we might be the second country to declare a climate change emergency but i will bet we will be the first to try to fix it with tax breaks for developers,We might be the second country to declare a climate change emergency but I'll bet we'll be the first to try to fix it with tax breaks for developers. https://t.co/16lXuge11B,5,2,530,0.125,0.16666666666666666,,"Dublin, Ireland"
1126579366891282434,Thu May 09 20:07:06 +0000 2019,luisbaram,climate change is real of us agree with this your suv will cause the premature death of billions of persons hmmm hold your horses,"Climate change is real. 
100% of us agree with this!
Your SUV will cause the premature death of billions of persons.
Hmmm... hold your horses.",5,0,5338,0.2,0.30000000000000004,,Antarctica
1126579225782308864,Thu May 09 20:06:32 +0000 2019,owenplaywright,my daughter has arranged a bake sale at her school to raise money for climate change awareness never been happier to make a victoria sponge,"My daughter has arranged a bake sale at her school to raise money for climate change awareness. 

Never been happier to make a Victoria Sponge.",19,1,1150,0.0,0.0,,Cardiff
1126579144790302725,Thu May 09 20:06:13 +0000 2019,aaronnemo,lakers fans could be protesting climate change something that actually affects lakes,"Lakers fans could be protesting climate change, something that actually affects Lakes. https://t.co/yFtBMVBcoN",8,1,4341,0.0,0.1,,
1126578859300859904,Thu May 09 20:05:05 +0000 2019,SafetyPinDaily,trump florida rally highlights white house role in stalling hurricane aid via thinkprogress,Trump Florida rally highlights White House's role in stalling hurricane aid | via thinkprogress https://t.co/cNe4CmpiQh,8,7,116202,0.0,0.0,,
1126578719961776129,Thu May 09 20:04:32 +0000 2019,KloudiaSakowski,if pablo escobar was alive today he would be donating to fight climate change and help clean our oceans to gain public popularity wyd government,if pablo escobar was alive today he would be donating to fight climate change and help clean our oceans to gain public popularity... wyd government?😒,12,4,257,0.15555555555555556,0.3888888888888889,,USA
1126578703344001025,Thu May 09 20:04:28 +0000 2019,MimiAugello,well said joanna cant help thinking there are some people who have recently gained minor twitter prominence who are only in the snp to push their own narrow agenda and do not appear to care in the slightest about independence or social justice or climate change or trident,"@joannaccherry Well said Joanna.

Cant help thinking there are some people who have recently gained  minor Twitter prominence who are only in the SNP to push their own narrow agenda  and don't appear to care in the slightest about independence or social justice or climate change or Trident...",5,0,323,0.06388888888888887,0.48611111111111116,,Wish I had a river.
1126578609576189956,Thu May 09 20:04:05 +0000 2019,paulodonoghue93,wow ireland has become just the second country in the world to declare a climate emergency so far ireland has one of the worst records in europe for dealing with climate change hopefully this marks the start of a real change,"Wow. Ireland has become just the second country in the world to declare a climate emergency.

So far, Ireland has one of the worst records in Europe for dealing with climate change.

Hopefully this marks the start of a real change!

https://t.co/hvCZEV0Kko",79,24,7025,-0.12000000000000002,0.6599999999999999,,"Dublin, Ireland"
1126578573123260416,Thu May 09 20:03:57 +0000 2019,ktmilne6,global warming media ignore sharp drop in global temperatures over past two years maybe we have over reacted on this,Global Warming: Media Ignore Sharp Drop In Global Temperatures Over Past Two Years maybe we have over reacted on this... https://t.co/gdsqpSJ5BQ,17,7,2262,-0.09375,0.25,,
1126578465120112640,Thu May 09 20:03:31 +0000 2019,mattowen1986,lucas is more bothered about keeping her own seat than stopping climate change shyster,@FBPEFreeZone @AaronBastani @earthygirl01 @TheGreenParty @Anna_Soubry Lucas is more bothered about keeping her own seat than stopping climate change. Shyster.,7,0,3247,0.55,0.75,,"North West, England"
1126578308156678144,Thu May 09 20:02:54 +0000 2019,lbishopw,thank you to our minnesota companies leading the way and encouraging the mnleg to do its part in pushing for a clean energy future businesses understand climate change poses a material risk and shareholders customers and employees eect leadership on climate one minnesota,"Thank you to our Minnesota companies leading the way and encouraging the #mnleg to do its part in pushing for a clean energy future!  Businesses understand climate change poses a material risk &amp; shareholders, customers and employees expect leadership on climate.  #OneMinnesota https://t.co/81lrzjpvN7",16,2,802,0.18333333333333335,0.41250000000000003,"mnleg, OneMinnesota",Minnesota
1126577898721353729,Thu May 09 20:01:16 +0000 2019,Ricardo_Bald,i have declared a climate change emergency in my house,I've declared a climate change emergency in my house.,6,0,1622,0.0,0.0,,Scotland.
1126577883240173568,Thu May 09 20:01:12 +0000 2019,ROCKWOOLInt,european institutional investors urging eu leaders to show what climatechange leadership looks like netzero emissions by at the latest must be underpinned by a holistic strategy with all sectors instruments actors,"European institutional #investors urging EU leaders to “show what #climatechange leadership looks like ... Net-zero emissions by 2050 at the latest must be underpinned by a holistic strategy with all sectors, instruments, actors
@IIGCCnews @EURACTIV
https://t.co/D2mOUpaTkn",5,0,2612,0.25,0.45,"investors, climatechange",Worldwide
1126577872150388736,Thu May 09 20:01:10 +0000 2019,sarahberms,raniere and vicente also discussed making a film about how climate change is a hoax and strategy to make a lot of money,"raniere and vicente also discussed making a film about how climate change is a hoax and ""strategy to make a lot of money""",10,3,3716,0.0,0.0,,brooklyn courthouse
1126577853393514496,Thu May 09 20:01:05 +0000 2019,walter_t_evans,senator how about you be honest and acknowledge that humancaused climate change is making these and other storms more severe and costly this is no longer in dispute except among the dishonest urgent action is required climate change is a worldwide emergency of the highest order,"@SenThomTillis Senator, how about you be honest &amp; acknowledge that human-caused climate change is making these &amp; other storms more severe &amp; costly. This is no longer in dispute, except among the dishonest. Urgent action is required. Climate change is a WORLDWIDE emergency of the highest order.",10,1,14,0.155,0.475,,"Durham County, NC"
1126577831725731843,Thu May 09 20:01:00 +0000 2019,SierraClub,calling all parents now is the time has tips to help get parents involved in fighting climate change for their kids future,"""Calling All Parents -- Now Is The Time!"" - @climateparents' @lisahoyos has 4 tips to help get parents involved in fighting climate change for their kids' future: https://t.co/kEcqXNLbTX",14,10,347966,0.0,0.125,,
1126577777245937665,Thu May 09 20:00:47 +0000 2019,DFAaction,voters are ready for the green new deal it is time for politicians to catch up to them,Voters are ready for the #GreenNewDeal. It’s time for politicians to catch up to them. https://t.co/utgKYhFKbR,8,4,34778,0.04545454545454545,0.4181818181818182,GreenNewDeal,United States of America
1126577732954075136,Thu May 09 20:00:36 +0000 2019,CJtheDJ3791,women right to choose whatever the hell they want with their bodies and black people civil rights to live without fear and oppression climate change,"@EmpressQuamine @jemelehill 1. Women's right to choose whatever the hell they want with their bodies &amp; black people's civil rights to live without fear and oppression 

112. Climate Change",8,0,7,0.08513708513708514,0.4896825396825397,,
1126577647771901952,Thu May 09 20:00:16 +0000 2019,newrepublic,given that there has little more than a decade left to implement solutions to climate change there has no reason to wait for the gop,"Given that there’s little more than a decade left to implement solutions to climate change, there’s no reason to wait for the GOP. https://t.co/wPZT8n7eSV",5,3,162810,0.10416666666666667,0.3333333333333333,,"New York, NY"
1126577641362948096,Thu May 09 20:00:15 +0000 2019,environmentca,icymi in april nature champions from around the world came together to kick off a global push to chart an ambitious shared path toward protecting our nature learn more,"#ICYMI: In April, #NatureChampions from around the world came together to kick off a global push to chart an ambitious, shared path toward protecting #OurNature. 
Learn more: https://t.co/irf2jLR3lW https://t.co/FmpEHWCpLo",6,4,366747,0.25,0.4166666666666667,"ICYMI, NatureChampions, OurNature",Canada
1126577524828303360,Thu May 09 19:59:47 +0000 2019,mozuckerman,thank you to the indigenous leaders young people workers and communities around the world who are leading the fight for the green new deal we are seeing more and more everyday the need for urgent bold action on climate change and the movement is spreading,"Thank you to the Indigenous leaders, young people, workers, and communities around the world who are leading the fight for the #GreenNewDeal -- we're seeing more and more everyday the need for urgent, bold action on climate change, and the movement is spreading! https://t.co/Gi5X9ziwe2",27,5,826,0.15871212121212122,0.4401515151515151,GreenNewDeal,"Oakland, CA"
1126577498941059073,Thu May 09 19:59:41 +0000 2019,canislatrans,release staggering report pointing out that biodiversity collapse is an environmental threat on par with perhaps outstripping climate change in terms of its threat to the planet watch progressive pundits try to subsume news back into climate change context via hashtag,"1) Release staggering report pointing out that biodiversity collapse is an environmental threat on par with, perhaps outstripping climate change in terms of its threat to the planet.

2) Watch progressive pundits try to subsume news back into climate change context via hashtag https://t.co/XeAJTFD5GY",16,14,4066,0.0,0.0,,Joshua Tree
1126577345635209216,Thu May 09 19:59:04 +0000 2019,Tim_R_Dawson,i am in a pub and a dishevelled man with a guitar has just taken to the microphone and declared a climate change emergency send help,"I'm in a pub and a dishevelled man with a guitar has just taken to the microphone and declared a climate change emergency.

Send help.",997,128,17493,0.0,0.0,,United Kingdom
1126577220779171841,Thu May 09 19:58:34 +0000 2019,MichaelEMann,yes but only because of donald trump golf course,"Yes, but only because of Donald Trump's golf course...
https://t.co/dbHgzxBALz https://t.co/rGrsHBh52F",12,1,108041,0.0,1.0,,"Penn State University, PA"
1126577168585297923,Thu May 09 19:58:22 +0000 2019,BbcClimate,bbc climate watch th may today score 3/114 mentions of climate change on bbc website homepage 1/60 news home 2/44 most read 0/10 home uk first coalfree week for a century news corbyn refs the climate crisis in eu elections speech festival tents as 8/5,"BBC Climate Watch 9th May ‘19

Today’s score: 3/114

Mentions of climate change on BBC website:

Homepage 1/60, News home 2/44, most read 0/10

Home: UK’s first coal-free week for a century. News: Corbyn refs the ‘climate crisis’ in EU elections speech; festival tents as 8/5. https://t.co/JgMXNHZdzC",11,5,1742,0.375,0.41666666666666663,,"Bristol, England"
1126577165087268864,Thu May 09 19:58:21 +0000 2019,DarrenSweeney,i am very excited to share with you this report i did on sea level rise it is a part of our series on climate change join us or set the dvr tonight nbcct,I am very excited to share with you this report I did on sea level rise.  It is a part of our series on climate change.  Join us or set the dvr tonight!  #NBCCT @nbcconnecticut https://t.co/ka6NDZgntP https://t.co/9G5f5Z7esB,20,4,13940,0.48750000000000004,0.9750000000000001,NBCCT,"West Hartford, CT"
1126577084095242240,Thu May 09 19:58:02 +0000 2019,GraceLuvumbu,people need to take climate change more seriously,People need to take climate change more seriously,7,1,420,0.08333333333333334,0.5833333333333333,,
1126577049789915137,Thu May 09 19:57:54 +0000 2019,Jansant,what is the cost to the economy of not acting against climate change incalcuable but climate change could cost aussie family home values 571b i hear you mumble negative gearing mr morrison indivotes independents day auspol ausvotes,"What is the cost to the economy of not acting against #ClimateChange?

Incalcuable, but climate change could cost Aussie family home values $571b.

I hear you mumble negative gearing Mr Morrison?

https://t.co/Gd4CfvlHwZ #indivotes #IndependentsDay #auspol #ausvotes",13,14,6781,-0.15,0.2,"ClimateChange, indivotes, IndependentsDay, auspol, ausvotes",Australia
1126576956848390145,Thu May 09 19:57:31 +0000 2019,ukudigada,indigenous knowledge systems are rigorous they pursue excellence they are critical and comprehensive the global roots of the climatic crisis and eloitation of natural resources are issues indigenous peoples have been speaking out against for 100s of yrs,"Indigenous knowledge systems are rigorous, they pursue excellence, they are critical &amp; comprehensive. The global roots of the climatic crisis &amp; exploitation of natural resources are issues indigenous peoples have been speaking out against for 100s of yrs. https://t.co/57kyh0K1aI",59,44,2961,0.03333333333333333,0.4000000000000001,,Indian Territory
1126576592904499200,Thu May 09 19:56:05 +0000 2019,LibdemBeki,we must stop brexit i would have stood down for an independent remain candidate but are the strongest remain party and i am the most consistent local campaigner committed to peterborough to save services combat climate change and protect jobs,"We must stop #Brexit. I would have stood down for an independent #Remain candidate but @LibDems are the strongest Remain Party and I'm the most consistent local campaigner, committed to #Peterborough to save services, combat climate change &amp; protect jobs   https://t.co/b00TrqST4A https://t.co/f2xWGtowt7",198,91,275,0.11888888888888889,0.2327777777777778,"Brexit, Remain, Peterborough","Peterborough, England"
1126576489921536000,Thu May 09 19:55:40 +0000 2019,Summer1land,climate change is a false flag designed to control sovereign nations and their populations,@cathmckenna Climate change is a false flag designed to control sovereign nations and their populations.,8,0,151,-0.4000000000000001,0.6,,"British Columbia, Canada"
1126576267082571776,Thu May 09 19:54:47 +0000 2019,kkelle29,innovation to implementation to amplification and do it quickly that is what we have to do to change the trajectory of climate change health and the environment partner4health,"Innovation to implementation to amplification - and do it quickly. That is what we have to do to change the trajectory of climate change, health and the environment. @Americares #Partner4Health @NiaTero https://t.co/VJJVNSMKtB",9,4,1279,0.3333333333333333,0.5,Partner4Health,New Jersey/PA
1126576243099389953,Thu May 09 19:54:41 +0000 2019,LyssRyann,there are far more important things to worry about in the world than what a woman does with her body the obsession with what a woman does is truly disturbing focus on climate change hmm maybe even the millions of people who do not have clean water then please kindly fuck off,"There are FAR more important things to worry about in the world than what a woman does with her body. The obsession with what a woman does is truly disturbing. Focus on climate change hmm maybe even the millions of people who don’t have clean water. Then please kindly, fuck off.",14,4,2214,0.07777777777777778,0.7666666666666666,,
