i thought it was non party political attacking labour is not a good look sneaky campaign for local elections perhaps getting the tories out a better plan uk labour are the way to do that excellent policies and support for clean air ban fracking sustainable energy,1.0,1.0
this will help,1.0,1.0
the ulez is a great first step and i am really glad the mayor is not listening to people stuck in a vision for a future of dirty air and traffic jams but we need the ulez to cover all of london and come in sooner so no londoner is left out of the clean air zone,2.0,1.0
how though both sides see entirely different faults and if continuing the analogy it will be two different building teams on the wrong construction sites disagreeing about what is the problem genie out of bottle,1.0,1.0
school strike4climate is inspirational but i am worried that this fervour will turn into frustration and cynicism unless adults in society governments business go beyond platitudes of support not directed and enact the changes needed,1.0,1.0
totally buzzing from the enthusiasm clarity and persuasion of the children of canonbury and ambler schools who met on highbury fields for schoolclimatestrike this morning,2.0,1.0
so brilliant to be able to see and into court this morning this case is crucial for all our futures there is no case for heathrow eansion simply on noise and pollution grounds and climate change just busts all the other reasons nothirdrunway,2.0,1.0
i may be wrong but i thought that we could get to the cornish coast by rail,1.0,1.0
will london do the same climate change is an emergency and is growing more severe with alarming speed will the mayor and gla follow vancouver lead and draw up plans to take aggressive action now hint lhr silvertown,2.0,1.0
greens make a real difference the passed a motion by calling on the mayor of london to declare a climate emergency climate change is the crisis of our times to change everything it takes everyone join us,2.0,1.0
today who first warned of climate change years ago says its effects are now upon us with heat waves fires flooding drought and soon millions of climate refugees his new book is 'falter,1.0,1.0
how climate change is playing a role in worsening storms like florence reports now,1.0,1.0
after a string of ethics scandals scott pruitt is out as epa administrator president trump tweeted he had accepted his resignation,1.0,1.0
on twitter even as a physicists you utilized the dunning kruger effect to somehow think you know more about climate and climatechange than an actual climate scientist,1.0,1.0
ocean currents drive climate ocean currents are driven by dense cold saline water sinking in the high latitudes and upwelling at lower latitudes just a couple of degrees celsius is enough to move the freezing line closer to the pole the water is warmer and less saline,1.0,1.0
tune in to now to hear from dr science should be debated in peerreviewed papers not partisancontrolled hearings,1.0,1.0
great meeting w/ minister akhannouchimpressed by morocco leadership on adaptation of african agriculture to climate change initiative,1.0,0.0
kenney claimed only he could increase investment in ab yet slams investor concerns over climate risk as flavor of the month perhaps he should let the bank of canada know they consider climate change a risk to the economy and financial system abpoli ableg cdnpoli,2.0,1.0
kenney should also consult with mark carney former governor of the bank of canada and the bank of england governor mark carney warns of climate change threat to financial system,1.0,1.0
statement on blocking disaster relief package,1.0,1.0
it is hard to keep up with all of the climate lies but this one is big and the effects will be devastating,1.0,1.0
governments do not have to choose between fighting climate change and conserving freeflowing rivers by indeed the benefit of distributed resources like wind solar is not just they are clean they give us tools to create placebased energy portfolios,2.0,1.0
thanks to all the students at jefferson hs who asked and i such great questions about immigration gun violence gentrification climate change and more inspired by these students wisdom and compassion after listening to the future today in portland,1.0,1.0
climate change is the global challenge of our lifetime i am thrilled to be part of the and greenland eedition to witness the impact firsthand and collaborate on solutions ygl4climate keep the north cold,1.0,1.0
one of the biggest dangers of climate change may be mass migration the big questions are where and when,1.0,1.0
i feel shitty for saying this but it is the truth white people protesting for climate change care more about polar bears than black and brown people who feel the adverse effects of climate change the most,2.0,1.0
great to chat with pupils today from dhps about what we can all do to help mitigate climate change they are keen to host a weather station to do some monitoring too,1.0,1.0
do not understand the people who claim to care about climate change but still eat meat or do not recycle religiously hypocrisy,1.0,1.0
says the government needs to take drastic action to tackle climate change but and argue the uk carbon dioxide emissions are already low compared to other countries what do you think the pledge,1.0,1.0
"slave lake buildings destroyed 750m fort mcmurray buildings destroyed high level ongoing people evacuated all 31,816 total votes elected ucp mlas and their promise to kill alberta climate plan ableg high level",2.0,1.0
climate change is the defining issue of our times we need urgent effective action to save our planet we need practical solutions that do not leave people behind we need a green new deal for canada come have your say green new deal canada,1.0,1.0
my lukewarm take on the buckabeer thing it is dumb policy but really not worth getting worked up about,2.0,1.0
went to the climate change protest today and it was absolutely amazing so great to see so many people there to fight for such an important thing strike4climate,1.0,1.0
topdown war effort describes a process of commandeering land imposing a central will because our survival depends on it is this the democratic public planning process that we should have,1.0,2.0
the tick population is booming is climate change to blame and will tickborne diseases increase,1.0,1.0
with zero leadership from the trump admin states are taking the lead in environmental policy instead more than a dozen states are moving to strengthen environmental protections to combat a range of issues from climate change to water pollution,1.0,1.0
we are really scared about what the world could be in our future why 12yearold holly is making a stand on climate change,1.0,1.0
i live in atlanta this heat wave is like the canary in the coal mine and the canary dies but we are paying no attention and pushing ahead anyway these heat waves will become permanent waves w/no escape climate change is now and is our last opportunity,1.0,1.0
corporate polluters still have many of these people in a vice grip it has to change if we are going to get anything done to stop the climate crisis,1.0,1.0
when someone feels like they can step into a scientific workplace and be respected and do their job well they can bring their whole selves to their job when we change the climate we do better science prof told in,1.0,1.0
as the state is pounded by extreme weather really devastating the lives of citizens part of a world wide string of such events i wonder if residents are entertained by sen imhoffe famous claim that the existence of snow disproves climate change,1.0,1.0
these students know that we can not afford to wait for the sake of their futures and the future of generations to come we must act on climate now,1.0,1.0
so a bunch of students at school put up posters to raise awareness for global climate change this morning the day is not even over yet and the staff is getting upset claiming that it is too political and all the posters are coming down boy howdy i love this school,1.0,1.0
sooooounds like jamestown,1.0,1.0
no it is not they should be in school they added to climate change getting there and it is meaningless as they will be driven everywhere at home they will fly off abroad next month for their hols they wont give up their phones computers take aways central heating etc etc,1.0,1.0
how combine undoubted impact vertical programmes with uhc sdg and ensure science innovation and society linked in ways that ensures benefits accessible and available for all turning energy wha72 and leadership into health impact has changed now needs all our support,1.0,2.0
the final projection of the european parliament puts the greens at seats +15 an amazing result many parties campaigned on climate and greens will do whatever we can to ensure this translates into action,2.0,1.0
the official european parliament projection puts greens/efa at seats a solid basis for much more climate ambition green wave,2.0,1.0
i wish the best of luck he has been a great legislator and led the way on many important issues from climate change and clean energy to education and transportation i also appreciate his longtime advocacy on behalf of fourlegged washingtonians waleg,1.0,1.0
when oklahoma does not get a ton of tornadoes and storms in may then you can talk to me about climate change,1.0,1.0
theresa may did not publicly break down over windrush or grenfell or disabled people having their benefits cut or children driven into poverty in the end she only publicly shed a tear over her own career,2.0,1.0
thank you for advocating for policies and resources to mitigate climate change help fight wildfires and restore our forests to health you will be missed in wa leg and i wish you and your family all the best moving forward,1.0,1.0
obviously no one wants to see anyone cry or be upset but may really has brought a lot of this on herself i am sad that she was so tearful throughout that statement but the tone she struck on brexit from the off was totally wrong,1.0,1.0
he has so good live,1.0,1.0
i do not want to live in that universe,1.0,1.0
would like to find out for you,1.0,1.0
investigative does not mean watergate tapes it means you use sources in your journalism it is standard practice even myself as an uncommitted kropotkinist incapable of nuance can tell you what i do not get is why you are all getting worked up,1.0,1.0
to be an academic you need to have an academic degree educational/reasearch work in cv peerreviewed published work you have 0/3 writing 1sided propaganda pieces dissimulated as short stories essays and articles does not make you a journalist let alone an academic,1.0,1.0
i emphasise my education because it plays a huge part in the dissemination of propaganda and incorrect info when i emphasise my lived eerience as a balkan muslim genocide survivor it is not taken seriously enough and apparently that alongside my decade of edu/e is not either,1.0,2.0
it is in in preparation for when belgrade waterfront goes up in flames and so they are hoping to collect on the insurance money plus donations for the loss of vucic notre dame,1.0,1.0
this will also further stigmatise not only those with acute pain but definitely those with chronic pain as well getting pain medication prescription is already difficultwhich is precisely a reason as to why the opiate crisis escalated so much,1.0,2.0
smh i swear that is their own agenda and they think its okay to be that way i heavily disagree on the lack of compassion when children have no homes to go access to healthcare and provision for a great quality of education kids are the most oppressed group on they are raised,1.0,1.0
thoughts on the new aladdin movie we have less than a decade to get climate change under control before our planet is permanently damaged and it becomes a hellscape for future generations disney live action friend like me,1.0,1.0
hawaii residents to take to the streets in global climate change rally hnn,1.0,1.0
finally the tables are starting to turn we are talking about a revolution climate strike school strike4climate fridays for future dublin ireland climate emergency,2.0,1.0
today vice chair thelma krug will discuss in madrid the ipcc global warming of report and the role nuclear energy has to play in counteracting climate change livestream starts at 10am,1.0,2.0
another column repeating the tired trope of dismissing renewables and wishing away cost overruns and public opposition to proclaim nuclear as savior why not promote nuclear as a costly but valuable complement to cheaper variable renewables,1.0,1.0
good to see that in its ep201 manifesto promises to fight climate change and defend the paris agreement based on scientific evidence message is clear nuclear power is essential if the world is to keep global warming to below degrees,1.0,1.0
the germans have delayed the climate action by its antinuclear stand for many decades there effort in antinuclearism solar and wind is only an alibi to burn fossil how foolish we have been,1.0,2.0
council meeting on energy with swedish minister and incoming presidency minister discussing the eu strategic long term vision for a climate neutral economy reaching net zero emissions by is a necessity and an opportunity for jobs and economic growth,1.0,1.0
du nvisar allts seri st till micke vk en blogg som heter nsterteknik som st detta rapporterna sj lv ist llet och terkom,1.0,1.0
if you were sincerely curious about germany climate performance you could identify many poor policy decisions on cars on coal on heating on taxation nuclear phaseout not really but people get blinded when beeing right becomes more important than being curious,1.0,1.0
for years germany has been pressuring france to follow its lead and shut down its nuclear plants and scale up solar and windbut the money spent on renewables did not lead to cleaner electricityemissions actually increased in the recent past,1.0,2.0
hey dirty fossil fuel companies this is not the future we choose it is time to break free from coal,1.0,1.0
"to reach the 1,5 degree target will not be possible without nuclear power with nuclear power it might be possible and it will be cheaper system wise since you need a dispatchable energy source that is carbonfree",1.0,1.0
we will not be successful in the climatechange without a massive eansion of all lowcarbon energy sources including both renewables and nuclear,1.0,1.0
science denial at work france has decarbonized its electricity thanks to nuclear a petition from ask france to accelerate the fight against climate change and to do so exit nuclear,1.0,1.0
nuclear advocates try to paint the energiewende as a failure because they want to ignore the fact that the energiewende was designed from the outset to phase out nuclear first afaict that is the real motivation for all these false narratives do better /end,1.0,2.0
ett ord betyder mycket ska cop lkomna ipcc 15gradersrapport eller bara notera den strid kniven i katowice klimat cop24se,1.0,1.0
jag hittar inte att han resonerar om sverige eller ens norden som ju i mycket att betrakta som naturliga elmarknad i helt andra delar av rlden der ga verraskande helt andra ruts ttningar som helt andra jag kert har helt andra slutsatser om,1.0,1.0
so do you against renewables,1.0,2.0
are you,1.0,2.0
thanks for alerting them adam interestingly enough none of those three actively promotes nuclear the ec and iea may produce scenarios that include nuclear on the basis of their assumptions but they do not promote and are open for and also reflect other arguments,1.0,1.0
the dont nuke the climate campaign is marching in katowice poland today demanding real solutions to global warming and climate justice now,1.0,1.0
nuclear energy in eu2050 climate strategy in a nutshell capacity possibly only slightly lower than current 120gw electricity generation by nuclear res more lto recognition as one of the carbonfree energy sources full recap,1.0,1.0
the reality is that nuclear with its small potential to decrease ghgs compared to what is needed and its high costs is not making any difference the question is hence irrelevant,1.0,1.0
this is an absurd statement if uranium were free including free waste storage nuclear would still struggle because of capital cost overruns,1.0,1.0
the agenda,1.0,2.0
forests are a key climate solution that we do not talk about enough canada boreal forest represents per cent of the planet remaining intact forest leading the world alongside the amazon protecting the boreal is protecting the climate,1.0,1.0
hey trumpers ex fla gov rick scott denied climate change dumped toxic blue algae in the ocean got reelected twice and now insurance company do not want the ignorance of leaders on sea level rise so they plan to not insure houses in the entire state he has the fla senator now,2.0,1.0
this is so true i am presenting my phd student work who can not travel due to caring responsibilities conferences must consider childcare,2.0,1.0
poor of them they will never be happy they will always have something to hate what a waste of energy and time,1.0,2.0
redirecting billion from the military and endless war each year would free up trillion or more over the next decade for big bold and urgent peoplefirst priorities like medicare for all and tackling climate change people over pentagon,1.0,1.0
students in shrewsbury are taking part in a climate change protest today organisers eect more than one million young people to join the protests in at least countries on friday they are calling on politicians and businesses to take urgent action to slow global warming,1.0,1.0
thread amongst the fancy ornaments eensive hats and stunning gardens at rhs chelsea flower show there are also nuggets of inspiration for creating greener communities first up is the resilience garden cleverly designed to thrive despite climate change and other challenges,1.0,1.0
may there is so much great about the uk talha like what the tea this is just great superpowers being run by crazies even the un it cares so much about climate change it put leonardo dicaprio in charge of it i can not even deal um ok,1.0,1.0
pussy out for nature,1.0,2.0
discover the many ways people technology and momentum have come together at this critical time to confront the climate crisis act on climate,1.0,1.0
fun fact i have met one of the bp vps climate denial is pretty much limited to the standing dead wood in the petroleum world it is sad to say it but attrition is killing the deniers off climate brawl,1.0,1.0
why are kids so good at swaying adults on climate change climate strike fridays for future,1.0,1.0
why do these idiots make everything about border security with climate change in full effect there are going to be a lot more disasters that we need to deal with and he wants it held up for a border wall,1.0,1.0
hey hey ho ho climate change has got to go,1.0,1.0
we have to fight against climate change because it is our future but not only one generation should fight for this it is a thing for the whole society and sadly politicians just sit in silence and do nothing for years it is time to finally wake up and do something,1.0,1.0
ironic that with a curriculum vision for young people who will seize opportunities to secure a sustainable social cultural economic and environmental future for our country some students absences for climate change strike treated as elained but unjustified,1.0,1.0
did you know the main prey of the golden plover is craneflies one of the reasons climate change puts this beautiful bird at risk is because high summer temperatures dry out surface layers of peat killing the cranefly larvae,2.0,1.0
i do not want to have to watch my children die due to climate change if i make it through lol so everyone stop being fuck lazy earth killers and take some fucking initiative,2.0,1.0
there is no avoiding the fact canadians are now suffering the reality of climate change controlled burns are a reactive solution if we want to fight these fires by reducing their number first we must tackle the root of the problem,1.0,1.0
if we fixed climate change in the like we should have all of the golden girls would be alive today,1.0,1.0
have you lost are you losing your job as a result of the on gvmt cuts if yes please say what job you had,1.0,2.0
year old eric ness is protesting at falcon square tomorrow in inverness about climate change,1.0,1.0
seriously 2/3 of young people look at this graph and decide the world will have ended because of climate change before they retire go figure,2.0,1.0
wow seattle is just one of cities worldwide to score an a in climate change strategies proud to represent a city that is making bold moves to fight climate change,1.0,1.0
climate change is real and yes it is changing but weather is also variable and we definitely see unusually wet and cool years from time to time so got ta be careful when tossing around climate change,1.0,1.0
just a reminder to go vote in the eu elections most important for me this time was climate change and a filterfree internet,1.0,1.0
now is the time for healthcare professionals to add their voice to the fridaysfor future school strike4climate movement identifying ways to communicate the urgency of the situation to the government,1.0,1.0
gt blocks billion disaster aid package here what he said on the house floor,2.0,1.0
we must save it jam minaret in central afghanistan on the verge of collapse due to recent flooding,1.0,1.0
my big prediction for tomorrow local elections in dublin green wave based on last weekend polls and what i am hearing on the ground i think the greens will more than double their seats probably to around seats up from currently le1,1.0,2.0
big real estate agencies are also looking at how climate change will hurt their portfolios 3/5,2.0,1.0
err actually we do in machine learning we use a family of techniques called ensembling which combines weak learners to form strong learners a method that regularly outperforms more complicated approaches eg at kaggle is called a random forest is one of these,1.0,1.0
much research today can not be done independently it needs teams independence is hardly an asset we need interdependence with an ability to work positively and constructively in teams,1.0,1.0
from you website when somebody calls me a denier i feel insulted and a person who feels insulted will never cooperate with the people doing the insulting but it is apparently alright for you to insult people by calling them alarmists and saying they are deluded,1.0,1.0
do you know what an actual real temperature is do climate scientists look at them or do they only look at temperature anomalies,1.0,1.0
model projections of warming during recent decades have greatly exceeded what has been observed errr not true either,1.0,1.0
but if he clarified and you continue to pursue the claim devoid of the clarification it is a strawman i prefer in chain context too but uh we kind of know roger core competency was not difficult to discern what he meant,1.0,1.0
watch how fast those red dots are taken from underground stocks into the atmosphere towards the end of the animation as our carbon intensive civilisation spins up,1.0,1.0
that is the point it may not be a closed system no one knows what in the mantle exactly i would agree it does not vanish spontaneously that is indeed an elanation of why its increasing,1.0,1.0
after trying to find common ground with alarmists for more than years i do not believe that they want to reach an agreement they want to be dictators and control everything i have mostly given up on discussion and now just point out things that make them look stupid,1.0,1.0
since you want to be insulting i will point out that you have not shown that you understand anything you are good at complaining about things that you do not comprehend without providing any information your strategy seems to be to not say anything so that you can not be wrong,1.0,1.0
i was not dismissive i just pointed out the error in your reasoning i note that you have again ignored the point that the analysis does not assume that we know the numeric value of fi or fe or their component parts can you at least acknowledge that,1.0,1.0
yes agree but we are talking about mantle carbon the argument goes its released and should be considered like your 14c from 15n,1.0,1.0
i do not think you mean the same thing by mass balance as is meant when discussing the carbon cycle it does not mean that emissions and uptake are balanced it just means that co2 that is emitted into the atmosphere that is not taken out of the atmosphere stays in the atmosphere,1.0,1.0
given that the warming rate is about or degrees celsius per century and is relatively linear all of the models should be pretty accurate because of that being pretty accurate does not show predictive power any idiot can and does make a pretty accurate guess,1.0,1.0
the problem is that mainstream gets almost all of the funding that is why the consensus of papers is not valid,1.0,1.0
i think the reason scientists are reticent in stating their views publicly is because it is not likely to result in productive discussion just trolling and invective one of the reasons i got involved elaining the science is so they did not waste too much of their time with it,1.0,1.0
airfoil pool noodle are three words i never thought i would string together,1.0,1.0
that does not make sense anomalies are linearly related to real absolute temperatures you get the same accuracy if you know the real absolute temperatures which i do know how bad an anomaly is depends on the initial temperature alarmists refuse to accept this,1.0,1.0
anomalies have better correlation over large areas is factually incorrect because the correlation function is mathematically insensitive to constant values which is all that distinguishes anomalies from absolute temperatures on multiyear timescales,1.0,1.0
dictionaries are good for commonly accepted meanings of words a person who denies something especially someone who refuses to admit the truth of a concept or proposition that is supported by the majority of scientific or historical evidence 2/n,1.0,1.0
i hope you are joking that is mostly what is talked about,1.0,1.0
it is not my area however there are those that think the ipcc view of residence time is wierd and inconsistent with the observations but it turns out that the scientists that have studies this turn out to be the ones that are right and the skeptics laboring 1/2,1.0,1.0
the response might be logarithmic but we can still emit enough to substantially change our climate,1.0,1.0
ok here is my direct answer co2 is not a pollutant real pollutants are being curtailed particularly in developed economies in spite of economic growth as an example here is the us,1.0,1.0
nasa confirms our thermosphere is already contracting due to cooling,1.0,1.0
i am somewhat less sanguine than not because of climate physics but because of human nature unless the oh shit moment applies to us personally i suspect too little will be done by too few and those it does affect will have to make do with thoughts and prayers,1.0,1.0
so why were you guilding the lily by measuring the height from the base of the ocean it had quotes around it it came from a website i thought it was common knowledge the azores are mountain peaks i did not intend to suggest that the base of the ocean height mattered,1.0,1.0
should have been does the surface temp of the earth determine the atm pressure or does the atm pressure determine the temperature the azores are actually the tops of some of the tallest mountains on the planet as measured from their base at the bottom of the ocean,1.0,1.0
internal variability can mask the forced response could the forced response be something other than co2 after all we are talking about wm2 per decade compare that to sw forcing wm2/decade during,1.0,1.0
the effect of co2 on climate hasbeen established empirically from the ghe has influence on climate was rendered trendless wm2/yr during this period co2 concentration rose by ppm so how has this demonstrated that rising co2 empirically drives climate,1.0,1.0
in terms of science the effect of co2 can not be established empirically if science is to rule we should focus on more important things weather forecasting is already a big incentive we will be warned if there is actual knowledge of a problem,1.0,1.0
cloud cover can change that not much else the level of carbon dioxide is irrelevant to the climate but does make for a greener and more productive planet,1.0,1.0
science is again predicting that there is a problem in what way is modelbased predictions with uncertainty/error 10+ times larger than the predictions themselves science,1.0,1.0
i stand corrected thankyou and sincere apologies to nandz btw the reason that i said although it internal redistribution of heat can affect radiation into space is exactly that it partly determines the temperature of the effective radiating layer,2.0,1.0
no only can it gain or lose energy by radiation but it does it all the time no such thing as a stable climate climate always changes another climate consensus myth debunked fighting climate change stopping climate change are activist drivel used by ipcc,2.0,1.0
ok i you still have not provided a reference so that i can find out what he actually said ii climate modelling and weather modelling uses the same models but in different ways we all know that the weather is chaotic but that does not mean climate 1/2,1.0,1.0
as i said i do not have the time or a reference so i can check what he actually says however you can still use your common sense if the error really was 5c after five months do you think nobody would have noticed or that anyone would try and build a career on them,1.0,1.0
you reasoning is unfounded and indicates that you do not understand how nonlinear regression works venus is the extreme end point of a highly nonlinear pressuretemperature continuum excluding venus from the regression makes the continuum undefined at that extreme simple,1.0,1.0
organised agriculture evolved whenwas warmer than today but had at long last reached the minimum required 240ppm of atmospheric co,1.0,1.0
you have not answered my question about the source of the net increase anthropogenic or natural,1.0,1.0
yes but that is not related to the problem of wanting to say that theories are positively true it is a technical problem to do with the definition of a probability that is the real problem with pvalues,1.0,1.0
if they did co2 levels would be at the same sort of level that they were in previous interglacials that were about as warm as it is today we have added a new branch to the carbon cycle that directly connects the lithosphere and the atmosphere thus there is a new way 3/n,1.0,1.0
thanks for your objective response i have seen similar elanations to those in the video link take a look at this which draws a similar conclusion slides and to salby ie temperature ahead of co2 thoughts,1.0,1.0
you are aware of metaphors,1.0,1.0
effect diminishes with concentration,1.0,1.0
do you think children are getting the correct messages on climate change,1.0,1.0
avoiding dragging others into a pointless discussion the numbers below are not quite right but it is true that co2 is not the dominant radiative influence in the greenhouse effect however it is the dominant nonprecipitating greenhouse gas and hence places a key role,2.0,1.0
ignore history at your own peril since when have humans learned from history there is plenty of evidence supporting that co2 has never driven temps,1.0,1.0
so why are you not listening history proved that co2 does not drive temp simple fact,1.0,1.0
trying to get me to make hyperbolic statements example,1.0,1.0
no it was caused by volcanic dust and so2 that blocked out the sun killing plants the acid rain wiped out marine life too co2 increase was from cessation of uptake from plant death and low photosynthesis while bacteria lived on plant remains,1.0,1.0
the data from the instrumental period has been homogenized and pasteurized a lot of more than is done for milk and they use proxy data in nuclear physics for example c14 is a proxy for age o16/18 is a proxy for temp they have some use co2 in ice cores and tree rings,1.0,1.0
do not you have to have a firm understanding of the population before you can eress probabilities so you are comfortable with stretching your neck out about probabilities based on second and third hand information ie proxydata and that is scientific,1.0,1.0
paper on it is one of these you can find it,1.0,1.0
which is why earth burned up mya when global was ~25c w/ co2 over ~1000 oh wait,1.0,1.0
just so i understand you think agw is responsible for any warming so when we have global cooling it happens all the time is it agc anthropogenic global cooling the world wants to know,1.0,1.0
you want to stick with the story it is not the sun output and variations of earth motion around it and around it is own center of mass etc that are responsible for earths climate lol and you think us adding lt trace gas co2 in the atmosphere is responsible loltillhurts,1.0,1.0
all we got is predictions that stay predictionsif climate science is established why not sack the lot and spend money they suck up on helping million indians without access to power get a decent life out of poverty like we in west did all on the back of fossil fuel,1.0,1.0
maybe i should not have dismissed it i hope someone else will give you some feedback if they have not already,1.0,1.0
nice what does the equivalent list in climate science look like,1.0,1.0
he lied he has a liar,1.0,1.0
just like a good detective can rule out many different suspects and identify a killer based on putting together multiple lines of evidence scientists can rule out natural drivers of climate change and show how we know humans are changing the climate now,1.0,1.0
i am an academic ymmv as they say but it is a recommendation i would certainly make for academia,1.0,1.0
someone stating that they think rigor is a tool of some partiarchal boogie man does not mean that they are right to think that it could be that they have just had one too many encounters with reviewer hence you need the selfskepticism to question that,1.0,1.0
well i suspect that relies on the carefully crafted arguments in his article to make his case i would eect intelligent and thoughtful people to respond to those arguments rather than judge eressions in a photo,1.0,1.0
it is insane i did not get any publications during my phd and does it favour the privileged who can fund a postgrad masters and then work on a paper not on earning money,1.0,1.0
somewhere someone is the hangnail of reason,1.0,1.0
touch still i am a sceptic because i read the journals and papers behind the excitable media accounts and i only follow curry and spencer blog as well as sks and rc i know many who are sceptical for the same reason funny old world innit,1.0,1.0
there are plenty that have no need to claim to be eerts because they quite obviously are eg there are plenty of skeptics who seem to have the monumental hubris to think they know better than the scientists because of what they have read on blogs,1.0,1.0
no his conclusion was that at least some of the change in co2 is natural his analysis showed a correlation between two variable such that one could elain the change in the other he did not say it did elain you clearly do not understand how science works,1.0,1.0
so you are unaware of research showing that co2 changes in response to enso cycles hard for me to take you seriously when you have no idea that the rate of co2 from natural processes vary,1.0,1.0
i recently met with a group of over 80s and asked them if they could honestly say whether the uk climate had changed during their lifetimes they all said no however a couple of them mentioned as being the most extreme weather they had ever eerienced,1.0,1.0
the effect of co2 is logarithmic so it takes much more of an increase to get the same effect wild claims like a increase are impossible from eected rises in co2 levels learn the science and stop with the fear mongering,1.0,1.0
who denies climate perhaps deny that the small contribution mankind has to the co2 cycle of the earth will lead to an existential threat to humanity,1.0,1.0
all the evidence points to warmer waters melting arctic ice not warmer air temps the warmer air temps are a side effect from the warm water which is from ocean cycles not co2 warm air cools quickly to the very cold sky as long as it is not cloudy,1.0,1.0
apparently ad homs are okay when it suits presumably,1.0,1.0
no because the air is cooling to space up to the limit dew point imposes on cooling at night but a warmer surface cools more than a cold surface water cools more than ice and incident angle limits the possibility of a tipping point it is not to say it is warmer or not,1.0,1.0
latent heat also called insensible does not warm the air,1.0,1.0
makes for less excitement in my opinion,2.0,1.0
oh yes i did did not i,1.0,1.0
no there were several independent reviews conducted finding no evidence of fraud or scientific misconduct of course that does not stop climate skeptic blogs engaging in adversarial interpretation and quote mining the emails try again,1.0,1.0
thugs resort to tactics of defamation followed by ees the lies they have been using to deceive the public,1.0,1.0
presuming gt means global temperatures because global temperatures depend on more than just co2 levels as set out clearly in the ipcc wg1 reports there are also sources of internal climate variability such as enso,1.0,1.0
judging from this image the sh signal at the south pole does not peak in may afaics would have to download the data to check,1.0,1.0
that still doesnt elain why may,1.0,1.0
i see a strong response to seasonal variation in the northern hemisphere terrestrial biota and less in the southern hemisphere where there is less land mass and hence a weaker response pretty much what you would eect and also basically what is seen in the oco data,1.0,1.0
the problem with your narrative is that they lied and continue to lie,1.0,1.0
why is there less co2 in the sh,1.0,1.0
if a modeler told me that then my response would be to show me all the results within that constraint,1.0,1.0
well i would not go so far as to say it could be anything on this planet either i took the paper that i know of that found the most dramatic results because it makes the conversation more entertaining i could have used many models to show it makes a difference,1.0,1.0
i am investigating out of curiosity the bow tie effect resulting from baselining can anyone suggest a large set of publicly available model runs from the same model with identical parameters and the same scenario preferably without volcanic forcing 1/2,1.0,1.0
tell me the best historical fiction featuring witches i already have the familiars the king witch the witchfinder sister corrag the vanishing witch the crucible and witch child what else witches,1.0,1.0
ooh i like you can keep all your drafts together i do lots of research and i am always back and forth looking at different documents so that sounds good too,1.0,1.0
so i am still on the fence about scrivener what is everyone thoughts writingcommunity amwriting,1.0,1.0
we suspect the jays are trying to scare off the sparrow hawks by pretending to be owls there has a lot going on the splinter gt gt,1.0,1.0
presumably the goal was to encourage labor to get off its arae and fight for something very important rather than trying to sit it out,1.0,2.0
i am still mad the greens voted down the etrs no it was not perfect but if we would got it then today arguments would be about making it better and not whether or not climate change is real put progress back a decade,1.0,2.0
dutch water envoy and consul general rob zaagman had productive meetings with government officials scholars and businesses throughout florida and louisiana to discuss resiliency efforts and dutch eertise in water management,1.0,1.0
outside the guildhall today with wrexham climate change protesters this monthly demo is growing each time,1.0,1.0
this is almost a textbook vox article in its breathless vapid earnestness,1.0,1.0
hi i am in florida like much of the deep south we are about to eerience the thermal death ridge and have temperatures of somewhere around degrees in the shade thermal death ridge is also an excellent heavy metal band name for anyone who wants it,2.0,1.0
ask all the single moms in iraq afghanistan syria yemen nigeria and libya how they feel about that you do not have any moral high ground using imperialism to further yourself then saying it is bad,1.0,2.0
the guardian political blinddates except it matches someone from the democratic field with someone running for the leadership of the tory party,2.0,1.0
i dont understand how people dont believe in climate change,1.0,0.0
if africa can ban plastic bags and single use plastics the pacific moral high ground on climate change etc is hard to defend if you close your eyes for your own avoidable environmental destruction many are ready to help,2.0,1.0
climate change is a global gofundme hustle quit trying to pimp us out vote dems out,2.0,1.0
find it so funny how all the 15/16 year olds were protesting for climate change in wells today yet came into tesco and bought so much oneuse plastic,1.0,1.0
scientists discover china has been secretly emitting banned ozonedepleting gas national post trudeau needs to talk to china if he has serious about climate change,1.0,1.0
an update to my duck discovery outside the wh last week mama duck wont be denied,2.0,1.0
especially when these climate nazis claim canada emissions are growing faster than anywhere else in the world and that the earth will die in years so and elain this purchase,1.0,1.0
why will not mcconnell let the senate vote on any bills that will fix our broken campaign finance system or protect our elections from russian interference,1.0,2.0
we are hearing lately md saying the keto diet is not sustainable bless their hearts keto is not a diet and us who practice this do not diet we choose to eat food that provides us with an optimal metabolic advantage to produce leanness antiinflammation and disease prevention,1.0,2.0
i believe in suing everybody climate activists double down on failing litigation campaign against energy companies,2.0,1.0
is all star about climate change is this the true message of shrek we have been sleeping on since,1.0,1.0
hurricane michael had a huge impact on the forests along the apalachicola river basin in addition to the issues discussed in this article there has also a climate change influence as the felled trees decompose and leave a carbon footprint,1.0,1.0
the congresswoman does not know the difference between weather and climate wrote maue let us try an easy analogy weather is what outfit you wear heading out the door climate is your closet wardrobe,1.0,0.0
california is not perfect either who says the choice is binary caring for your citizens especially children builds a stronger and more successful society and climate change houston will cease to exist along with the oil and gas industry if texas does not grow up,1.0,2.0
the footage shows hundreds of edinburgh schoolkids marching in the city centre to protest for action on climate change,1.0,1.0
